participant_id,theme,sentence_idx,sentence,sentiment_score,sentiment_label,vader_pos,vader_neu,vader_neg
OA8J4N,Music Sharing,8,"But if I hear a really heartfelt, like soul-crushing, like, oh my gosh, this song, like, why are you listening to this?",0.9531,positive,0.503,0.497,0.0
OA8J4N,Music Sharing,9,Then it like intrigues me to ask further questions.,0.5267,positive,0.386,0.614,0.0
OA8J4N,Music Sharing,10,"Like, do you just like this song because you think it's beautiful?",0.836,positive,0.497,0.503,0.0
OA8J4N,Music Sharing,11,Are you going through something?,0.0,neutral,0.0,1.0,0.0
OA8J4N,Music Sharing,12,Like it kind of provokes the process.,-0.024,neutral,0.248,0.495,0.257
OA8J4N,Music Sharing,13,"And that's kind of why I like to go to concerts as well, because it's like, I'm seeing this person, like not just this big star, like you are and you're another person that I can be in the same space with.",0.8779,positive,0.257,0.743,0.0
OSF8B7,Music Sharing,0,"Other ones, I mean like my parents' music.",0.3612,positive,0.294,0.706,0.0
OSF8B7,Music Sharing,1,I like a lot of music.,0.3612,positive,0.455,0.545,0.0
OSF8B7,Music Sharing,2,"And then just going to festivals because I'll go to see whoever, but then I hear other ones that I like.",0.6124,positive,0.227,0.773,0.0
OSF8B7,Music Sharing,4,"I found, I don't know how, but they found me from, they were an opener and the first song they played was called Nobody Likes the Opening Band.",0.7783,positive,0.221,0.779,0.0
OSF8B7,Music Sharing,5,And they like hooked me on them.,0.3612,positive,0.294,0.706,0.0
OSF8B7,Music Sharing,7,"And then like the one, the reggaeton song I picked, I was having all sorts of fun listening to that all by myself.",0.7003,positive,0.234,0.766,0.0
OSF8B7,Music Sharing,8,"But like that one, I don't think many people listen to that, at least in the US.",0.5023,positive,0.178,0.822,0.0
OSF8B7,Music Sharing,9,I think it's a lot less common.,0.0,neutral,0.0,1.0,0.0
OSF8B7,Music Sharing,10,"And like all the other ones, like I know, I put a Skink and Pickle song on that.",0.6124,positive,0.278,0.722,0.0
OSF8B7,Music Sharing,11,I'm sure no one knows who that is.,0.0258,neutral,0.219,0.571,0.21
OSF8B7,Music Sharing,13,"Very obscure band, but I'm also very sure that's what got the computer generated King of Swing ripoff was the Skink and Pickle song.",0.5251,positive,0.128,0.872,0.0
OSF8B7,Music Sharing,14,I think that was the connection there.,0.0,neutral,0.0,1.0,0.0
P7TX2P,Music Sharing,0,Like a disgusting amount.,-0.2263,negative,0.362,0.145,0.493
P7TX2P,Music Sharing,1,"Like I will just be talking to someone, “can I play a song?",0.5994,positive,0.38,0.62,0.0
P7TX2P,Music Sharing,2,Can I show you a song right now?”,0.0,neutral,0.0,1.0,0.0
P7TX2P,Music Sharing,3,Like I filled out the form and it was like “how often do you listen to music weekly?”,0.6124,positive,0.25,0.75,0.0
P7TX2P,Music Sharing,4,And I just used my like phone usage thing.,0.3612,positive,0.263,0.737,0.0
P7TX2P,Music Sharing,5,"But I've been listening to music a lot more, it doesn't count other people's phones, and me being like, “can I queue a song?",0.5023,positive,0.14,0.86,0.0
P7TX2P,Music Sharing,6,So I kind of rounded up.,0.0,neutral,0.0,1.0,0.0
P7TX2P,Music Sharing,7,And it's been going up.,0.0,neutral,0.0,1.0,0.0
P7TX2P,Music Sharing,8,I work in the BTU and I like that there's noise.,0.3612,positive,0.238,0.762,0.0
P7TX2P,Music Sharing,9,So I'm trying to have more people play music because otherwise it's me playing my music.,0.539,positive,0.242,0.758,0.0
P7TX2P,Music Sharing,10,"I like my music, but I only listen to so many songs.",0.1901,positive,0.163,0.837,0.0
P7TX2P,Music Sharing,11,"Sometimes it's a song that I want to listen to, or sometimes it's something related to it.",0.0772,positive,0.085,0.915,0.0
P7TX2P,Music Sharing,12,"My roommate studied music and now he teaches music, and we'll do a little back and forth.",0.0,neutral,0.0,1.0,0.0
P7TX2P,Music Sharing,13,"The other day we were like, “here's songs that daydream to,” type thing.",0.3612,positive,0.172,0.828,0.0
P7TX2P,Music Sharing,14,"And then we walk each other through like, “then in this part this would happen,” and it's kind of like how we imagined the soundtrack to it.",0.6124,positive,0.167,0.833,0.0
P7TX2P,Music Sharing,15,"But other times, sometimes I just wanna look cool in front of someone.",0.4497,positive,0.211,0.789,0.0
P7WEZC,Music Sharing,1,"Any chance I get, if they care about it.",0.6369,positive,0.464,0.536,0.0
P7WEZC,Music Sharing,2,I'll go on for days about it.,0.0,neutral,0.0,1.0,0.0
P7WEZC,Music Sharing,3,I'll show them anything.,0.0,neutral,0.0,1.0,0.0
P7WEZC,Music Sharing,4,I like to convey to these other people what I'm feeling through this song.,0.4588,positive,0.267,0.733,0.0
P7WEZC,Music Sharing,5,"Like a Frank Ocean song, for example.",0.3612,positive,0.333,0.667,0.0
P7WEZC,Music Sharing,6,That's one of my favorite artists ever.,0.4588,positive,0.333,0.667,0.0
P7WEZC,Music Sharing,7,"And sometimes, if I play this song and they're just like, “you know, it's good,” or something, I feel like, “how do you not understand this?",0.7506,positive,0.261,0.739,0.0
P7WEZC,Music Sharing,9,"It’s like, what is going on here?",0.3612,positive,0.294,0.706,0.0
P7WEZC,Music Sharing,10,How is this not making you feel the way I feel right now?,0.0,neutral,0.0,1.0,0.0
P7WEZC,Music Sharing,11,So that's just what I like to do.,0.3612,positive,0.294,0.706,0.0
P7WEZC,Music Sharing,12,I share that music with them to hopefully make them feel the way I feel whenever I listen to that song and to relate to them and continue talking.,0.5994,positive,0.17,0.83,0.0
PF65TG,Music Sharing,0,"Usually, I'll share it with my partner.",0.296,positive,0.268,0.732,0.0
PF65TG,Music Sharing,1,Because we have similar music tastes.,0.0,neutral,0.0,1.0,0.0
PF65TG,Music Sharing,2,Like I'm kind of like all over the place with my music.,0.5729,positive,0.32,0.68,0.0
PF65TG,Music Sharing,3,"I feel like, and like a few of my friends, I'll share with them if it's like a song they might enjoy or not.",0.9325,positive,0.516,0.484,0.0
PF65TG,Music Sharing,4,My partner definitely likes playing music.,0.743,positive,0.709,0.291,0.0
PF65TG,Music Sharing,5,"But sometimes my friends will listen to it, but they won't like it.",0.358,positive,0.233,0.617,0.15
PF65TG,Music Sharing,6,Or sometimes they'll add it to their playlist.,0.0,neutral,0.0,1.0,0.0
PF65TG,Music Sharing,7,"I like, most of the time I like the songs my partner plays because it's like, it's kind of like a rock alternative and I kind of like those songs.",0.91,positive,0.42,0.58,0.0
PF65TG,Music Sharing,8,"And then my friends, I'll like the songs because it'll be like more EDM songs that they will send me or like upbeat songs.",0.8625,positive,0.346,0.654,0.0
PF65TG,Music Sharing,9,"And then like some of my friends will like send me sad songs and I'm just like, oh, why did you send me this?",0.7579,positive,0.324,0.581,0.095
PF65TG,Music Sharing,10,"I'll still listen to it, but I'm just like, oh, that's kind of sad.",-0.3269,negative,0.164,0.605,0.231
PJ3JKN,Music Sharing,0,"Yeah, on some of the case by case basis.",0.296,positive,0.216,0.784,0.0
PJ3JKN,Music Sharing,1,"I mean, if they ask for it for like, you know, if I could give you a recognition, but it's not like all the time, I'd say it's like once a month.",0.8047,positive,0.248,0.752,0.0
PJ3JKN,Music Sharing,2,It's not like too much.,-0.2755,negative,0.0,0.655,0.345
PJ3JKN,Music Sharing,3,"I think in some cases, yes.",0.4019,positive,0.403,0.597,0.0
PJ3JKN,Music Sharing,4,"Or if like if we trade off at the same time and be like, oh, I know this, I know this, I know this.",0.6124,positive,0.208,0.792,0.0
PJ3JKN,Music Sharing,5,You mind if we play this.,0.34,positive,0.324,0.676,0.0
PJ3JKN,Music Sharing,6,"And they're like, yeah, sure, that's one of my favorite songs.",0.8402,positive,0.588,0.412,0.0
PJ3JKN,Music Sharing,7,So we just kind of like go off of that.,0.2975,positive,0.197,0.803,0.0
PJ3JKN,Music Sharing,8,"Or like if it's an artist that I've never heard of, but they're like very similar to that one, they'd be like, okay, then I'll probably listen to it because it's kind of the same vibe.",0.8625,positive,0.249,0.751,0.0
PUN5JW,Music Sharing,0,"I like, outside of this, I like to show people my music.",0.6124,positive,0.385,0.615,0.0
PUN5JW,Music Sharing,1,"So a little bit of both, I would say.",0.0,neutral,0.0,1.0,0.0
PUN5JW,Music Sharing,2,"Well, me and my roommates are always listening to music if we're like studying, cleaning, getting ready.",0.7269,positive,0.336,0.664,0.0
PUN5JW,Music Sharing,3,"And obviously at parties, in the car.",0.4019,positive,0.31,0.69,0.0
PUN5JW,Music Sharing,4,"Yeah, I feel like that's it.",0.5719,positive,0.61,0.39,0.0
PUN5JW,Music Sharing,5,Or if we go to concerts and stuff.,0.0,neutral,0.0,1.0,0.0
PUN5JW,Music Sharing,6,"So usually if we're at our apartment, we will like start a jam on Spotify and then we'll all play music.",0.5994,positive,0.214,0.786,0.0
PUN5JW,Music Sharing,7,"But just depends on like what the mood is, I guess, for like studying, it's usually low tempo stuff.",0.5927,positive,0.269,0.621,0.11
PUN5JW,Music Sharing,8,"And then, it just varies, I guess.",0.0,neutral,0.0,1.0,0.0
PUN5JW,Music Sharing,9,"Either from my friends, I would say",0.4767,positive,0.383,0.617,0.0
PYIPEW,Music Sharing,0,"I will often listen by myself, but I also do like talk about my music taste all the time with all my friends.",0.8126,positive,0.28,0.72,0.0
PYIPEW,Music Sharing,1,"So like, I think it's sort of, both ways.",0.4201,positive,0.285,0.715,0.0
PYIPEW,Music Sharing,2,"I mean, I liked like when it was my song listening by myself, I really enjoyed it.",0.8357,positive,0.447,0.553,0.0
PYIPEW,Music Sharing,3,"When it was other people's songs, sometimes I was like the computer generated one.",0.3612,positive,0.172,0.828,0.0
PYIPEW,Music Sharing,4,"I was like, okay, like I don't really see a point in listening to this because it's not someone that's in the study versus like when it was someone else's song listening by myself, I was like, oh, maybe I should pay closer attention to it because someone else finds it meaningful or something like that too.",0.9231,positive,0.269,0.709,0.023
PYIPEW,Music Sharing,5,So that was interesting.,0.4522,positive,0.497,0.503,0.0
PYIPEW,Music Sharing,6,Like really anywhere.,0.3612,positive,0.556,0.444,0.0
PYIPEW,Music Sharing,7,I think it's such a great conversation starter.,0.6249,positive,0.451,0.549,0.0
PYIPEW,Music Sharing,8,"Like I'll be at work and I'm like talking to everyone about like, I also, I go to a lot of concerts and stuff like that.",0.8402,positive,0.345,0.655,0.0
PYIPEW,Music Sharing,9,"And like I am a music major, so music is a big part of my life.",0.3612,positive,0.172,0.828,0.0
PYIPEW,Music Sharing,10,So it tends to be shared pretty much in every context.,0.6808,positive,0.384,0.616,0.0
PYIPEW,Music Sharing,11,"But I think I've made like a lot of my closest friends through our shared music taste and then like, yeah.",0.9481,positive,0.542,0.458,0.0
PYIPEW,Music Sharing,12,"I think it's sort of how I get to know people a lot of times, personally at least.",0.0,neutral,0.0,1.0,0.0
PYIPEW,Music Sharing,14,That'll be like one of the early on questions.,0.3612,positive,0.238,0.762,0.0
PYIPEW,Music Sharing,15,"It's like, you know, you can ask like, what books do you like?",0.7579,positive,0.429,0.571,0.0
PYIPEW,Music Sharing,16,What music do you like?,0.3612,positive,0.385,0.615,0.0
PYIPEW,Music Sharing,17,Like those are pretty like telling of who a person or not.,0.802,positive,0.506,0.494,0.0
PYIPEW,Music Sharing,18,"not telling, but I feel like they're very informative for sure.",0.7647,positive,0.452,0.548,0.0
PYIPEW,Music Sharing,20,A lot of times it's recommendations from like my friends or the people that I'm talking to about it.,0.6808,positive,0.259,0.741,0.0
Q71QCH,Music Sharing,0,"my friends and family do have like this schema in their head of what type of music I like, which I do kind of encourage because it's better that they have like a reductive kind of view of what music I like than that they think that I like a new type of music that I don't like.",0.9683,positive,0.364,0.636,0.0
Q71QCH,Music Sharing,1,"I think with my family, they mostly have an acceptable view of the type of music I listen to.",0.3182,positive,0.126,0.874,0.0
Q71QCH,Music Sharing,2,"I mean, even my brother, I think, understands why I listen to the music I do.",0.0,neutral,0.0,1.0,0.0
Q71QCH,Music Sharing,3,"I do think that like other people, like friends, don't really get it because I've, I've like failed, I've not met a single person who can stand countryThat's nice because I don't like it when people have an idea of me that doesn't fit my idea of me.",0.8587,positive,0.273,0.635,0.093
Q71QCH,Music Sharing,4,It's something I'm pretty conscious about.,0.4939,positive,0.39,0.61,0.0
Q71QCH,Music Sharing,5,"I'm kind of weird about it too, but like outside of music even, I don't like it when somebody assumes that I think something or that I have, I have one position, so I must have another one.",0.7187,positive,0.171,0.79,0.039
Q71QCH,Music Sharing,6,"Unless it's my, unless they're right.",0.0,neutral,0.0,1.0,0.0
Q71QCH,Music Sharing,7,"Like, if they're right, I don't mind if they make an inference on it.",0.3612,positive,0.172,0.828,0.0
Q71QCH,Music Sharing,8,"But like, if they're not right about it, then it's like, well, that's unfair of you.",0.6124,positive,0.362,0.474,0.164
Q71QCH,Music Sharing,9,And so that extends into music.,0.197,positive,0.262,0.738,0.0
Q71QCH,Music Sharing,10,"I want people to have at least a close enough idea as to why I like the music I do, I think.",0.4215,positive,0.202,0.798,0.0
QNJQ2F,Music Sharing,0,"Well, I felt quite anonymous, so I didn't really feel like I was sharing it with people.",0.3786,positive,0.269,0.604,0.127
QNJQ2F,Music Sharing,1,"Yeah, I mean, I kind of, without like seeing people, I feel like it's hard to connect with that.",-0.3442,negative,0.111,0.605,0.284
QNJQ2F,Music Sharing,2,So they kind of feel like anonymous.,0.3612,positive,0.294,0.706,0.0
QNJQ2F,Music Sharing,3,"No, I keep it to myself usually.",-0.296,negative,0.0,0.694,0.306
QNJQ2F,Music Sharing,4,"Like it's very, very personal, I think.",0.3612,positive,0.333,0.667,0.0
QNJQ2F,Music Sharing,5,"Yeah, I don't usually share my music tastes with anybody.",0.0803,positive,0.198,0.631,0.17
QNJQ2F,Music Sharing,6,"Unless they happen to, like, it's always brought to me, like, unless somebody knows, like, plays a song that I happen to know, I will never like go out of my way to share my taste with them, I think.",0.9042,positive,0.321,0.679,0.0
QNJQ2F,Music Sharing,7,I think it's just like a very personal thing to me.,0.3612,positive,0.238,0.762,0.0
QNJQ2F,Music Sharing,8,Not for any reason in particular.,0.0,neutral,0.0,1.0,0.0
QNJQ2F,Music Sharing,9,"I just find it hard to share music, especially with other people, I think.",0.2023,positive,0.162,0.735,0.103
QNJQ2F,Music Sharing,10,"Yeah, I don't think of anything else that I'm more like, as guarded with, I think.",0.6115,positive,0.294,0.706,0.0
QNJQ2F,Music Sharing,11,Music is definitely the thing I keep most of myself.,0.4019,positive,0.252,0.748,0.0
QNJQ2F,Music Sharing,12,"Yeah, I'm more like, yeah, I think I'm definitely more exposed to other people's music tastes than I expose to them.",0.7893,positive,0.386,0.493,0.121
QNJQ2F,Music Sharing,13,"Yeah, I don't really think anything of it, but I definitely do like to keep in mind to myself, I think.",0.8126,positive,0.359,0.641,0.0
QNJQ2F,Music Sharing,14,"Yeah, I mean, I don't mind.",0.296,positive,0.423,0.577,0.0
QNJQ2F,Music Sharing,15,I'm like a different to it unless I like the music.,0.6124,positive,0.417,0.583,0.0
QNJQ2F,Music Sharing,16,"But I won't like, dislike if somebody puts their music on.",0.0286,neutral,0.207,0.595,0.198
QNJQ2F,Music Sharing,17,Like I usually don't really care that much when it comes up to people's music.,-0.0887,negative,0.144,0.692,0.164
R5EXRJ,Music Sharing,0,I really liked them and I didn't really expect to like them because I'm just super picky.,0.8676,positive,0.448,0.552,0.0
R5EXRJ,Music Sharing,2,"So I was kind of expecting to not really like it, but I really liked them and I really liked the personal ones of other people.",0.8232,positive,0.276,0.668,0.056
R5EXRJ,Music Sharing,3,"Like it was very touching and I think it brought like, I don't know, like a sense of humanity, if that makes sense.",0.7579,positive,0.306,0.694,0.0
R5EXRJ,Music Sharing,4,I love the little quietness in the beginning of the song.,0.6369,positive,0.318,0.682,0.0
R5EXRJ,Music Sharing,5,"So when that played for like the personal part for like two of the other people's songs, it like immediately got to me.",0.8467,positive,0.349,0.651,0.0
R5EXRJ,Music Sharing,6,"Yeah, I listen to my boyfriend.",0.296,positive,0.355,0.645,0.0
R5EXRJ,Music Sharing,7,"Like, he drives all the time because he hates her driving.",-0.1027,negative,0.174,0.625,0.201
R5EXRJ,Music Sharing,8,So I listen to his songs all the time.,0.0,neutral,0.0,1.0,0.0
R5EXRJ,Music Sharing,9,"It's like, it varies, I guess.",0.3612,positive,0.385,0.615,0.0
R5EXRJ,Music Sharing,11,"I mean, I'm definitely in a spot even when you go to the grocery store or the mall, there's like overhead songs.",0.6369,positive,0.224,0.776,0.0
R5EXRJ,Music Sharing,12,So I'm definitely in areas where I listen to different music all the time.,0.4549,positive,0.199,0.801,0.0
R5EXRJ,Music Sharing,14,I'm just still really picky.,0.0,neutral,0.0,1.0,0.0
R5EXRJ,Music Sharing,17,"I try to, but like a lot of people don't like my music.",0.7579,positive,0.419,0.581,0.0
R5EXRJ,Music Sharing,18,But I definitely try to.,0.5499,positive,0.542,0.458,0.0
R5EXRJ,Music Sharing,19,Like I really like to get into a space where like we can all listen to it collaboratively together.,0.7956,positive,0.366,0.634,0.0
R5EXRJ,Music Sharing,22,"I was like a little nervous because I was like, what if they actually hate it on the other side of the screen?",-0.1298,negative,0.189,0.604,0.208
R5EXRJ,Music Sharing,23,And it was really interesting to see like where everybody else was from because I don't know.,0.6697,positive,0.282,0.718,0.0
R5EXRJ,Music Sharing,24,It's just weird to think about like somebody in Texas is listening to my favorite song right now.,0.5859,positive,0.248,0.676,0.077
R5EXRJ,Music Sharing,25,It's a cool like interconnectedness feeling.,0.6486,positive,0.759,0.241,0.0
R5EXRJ,Music Sharing,27,"Well, like I said earlier, the first thing I listen to is like the rhythm.",0.7269,positive,0.415,0.585,0.0
R5EXRJ,Music Sharing,28,"If it has like a very soft and slow rhythm, then it's going to catch my attention and like pull me in.",0.6124,positive,0.208,0.792,0.0
R5EXRJ,Music Sharing,29,"Then if the lyrics are more like personable, I guess, like how they specifically mean to me, like the situation of the artist and how it reflects to me is super important for me too.",0.9198,positive,0.327,0.673,0.0
R5EXRJ,Music Sharing,30,"Like those are the songs more like when I can like lay down on my bed and close my eyes and just listen and Or like when I'm in the car with my boyfriend and I have a bad day, like I need those songs to just kind of like put me in the right mind space after.",0.8993,positive,0.246,0.702,0.052
R5EXRJ,Music Sharing,31,"And that really, like the... lyrics really specifically help with that portion of it.",0.6976,positive,0.325,0.675,0.0
R5EXRJ,Music Sharing,32,I definitely share my tastes in like what I watch and what I readl more.,0.7506,positive,0.451,0.549,0.0
R5EXRJ,Music Sharing,33,Like I love giving out book recommendations.,0.8442,positive,0.752,0.248,0.0
R5EXRJ,Music Sharing,34,"And in my collective friend group, we usually have like the same tastes.",0.6908,positive,0.341,0.659,0.0
R5EXRJ,Music Sharing,35,"Like we actually formed a book club because we just happened to be like, oh, I like this book.",0.7579,positive,0.349,0.651,0.0
R5EXRJ,Music Sharing,37,So we actually just happened to do it.,0.0,neutral,0.0,1.0,0.0
R5EXRJ,Music Sharing,39,I kind of wish that I could share my music the same way.,0.5994,positive,0.353,0.647,0.0
R5EXRJ,Music Sharing,40,"Because I don't know, I just hate that not a lot of people like my type of music because then you do miss out on that emotional connectedness and shared experience of that.",0.7844,positive,0.263,0.693,0.044
R5EXRJ,Music Sharing,41,If that makes sense.,0.0,neutral,0.0,1.0,0.0
R5EXRJ,Music Sharing,43,"When I was like in elementary school, my mom always controlled the radio.",0.3612,positive,0.185,0.815,0.0
R5EXRJ,Music Sharing,44,"And I liked some songs, but I also had a really inconsistent childhood in terms of who I lived with.",0.2263,positive,0.112,0.888,0.0
R5EXRJ,Music Sharing,45,And so I was around a lot of different types of music.,0.0,neutral,0.0,1.0,0.0
R5EXRJ,Music Sharing,46,"from 3 to 12, I would be around like Radio Disney.",0.3612,positive,0.238,0.762,0.0
R5EXRJ,Music Sharing,47,"So like the Kidz Bop stuff, which I hated even as a kid.",-0.3415,negative,0.175,0.563,0.263
R5EXRJ,Music Sharing,48,"to like my dad and my uncle listen to straight rap, like Tupac and Biggie.",0.7096,positive,0.365,0.635,0.0
R5EXRJ,Music Sharing,49,And then I would go with my grandparents and they're from Mexico.,0.0,neutral,0.0,1.0,0.0
R5EXRJ,Music Sharing,50,"So they listen to like a lot of like the traditional Mexican music, which is a lot of like trumpet and like Mariachi stuff.",0.8402,positive,0.357,0.643,0.0
R5EXRJ,Music Sharing,51,So I was around like a lot of different things.,0.4144,positive,0.283,0.717,0.0
R5EXRJ,Music Sharing,52,"And I guess when I, would say high school is where I really started to develop my own taste of music.",0.0,neutral,0.0,1.0,0.0
R5EXRJ,Music Sharing,53,I was really into musical theater in high school.,0.0,neutral,0.0,1.0,0.0
R5EXRJ,Music Sharing,54,"And then as I got older, it became much more about like a rock element.",0.4173,positive,0.188,0.812,0.0
R5EXRJ,Music Sharing,55,I guess I just had like a lot of anger from my childhood and not that rock is very angry.,-0.6997,negative,0.105,0.588,0.307
R5EXRJ,Music Sharing,56,I think it's actually the opposite.,0.0,neutral,0.0,1.0,0.0
R5EXRJ,Music Sharing,57,I think that people misconstrue it as something that's meant to be angry.,-0.5106,negative,0.0,0.769,0.231
R5EXRJ,Music Sharing,58,I think it's meant to be something that like they take anger and make it peaceful.,0.25,positive,0.266,0.561,0.173
R5EXRJ,Music Sharing,59,Like that's the whole purpose of it.,0.3612,positive,0.294,0.706,0.0
R5EXRJ,Music Sharing,60,"I mean, when you think about like this element, like everybody's like rock'n'roll, but it means like peace and love and sign language.",0.9587,positive,0.544,0.456,0.0
R5EXRJ,Music Sharing,62,"Like, and people don't understand that.",0.3612,positive,0.333,0.667,0.0
R5EXRJ,Music Sharing,63,"Sorry, that was a tangent about like unrelated things.",0.296,positive,0.255,0.612,0.133
R5EXRJ,Music Sharing,64,"But like, obviously it's hard to dance to like rock music, but it's for me, it was what I was going through at the time that formed my connection and being so inconsistent in childhood with everything that was going on, like music included, I just felt like I never got to form my own taste.",0.9081,positive,0.208,0.767,0.026
R5EXRJ,Music Sharing,65,"So it's like once I did, I really branched out, which is also why I have such a wide range is because like from what I grew up listening to, definitely what I'm more into now.",0.8051,positive,0.228,0.772,0.0
R5EXRJ,Music Sharing,66,"And sometimes like you need the nostalgia of your old music to help you get through whatever you're going through, if that makes sense.",0.6369,positive,0.191,0.809,0.0
R5EXRJ,Music Sharing,67,"Yeah, that's definitely why it's so broad and listening to like classical because I did ballet.",0.7506,positive,0.381,0.619,0.0
R5EXRJ,Music Sharing,68,"So, you know, then you have like the classical case and it's a whole thing.",0.3612,positive,0.161,0.839,0.0
TU93WC,Music Sharing,0,"think like, especially if it's a song that's meaningful to you, it's like you have that personal meaning attached.",0.743,positive,0.327,0.673,0.0
TU93WC,Music Sharing,1,"So when you share it with other people, you're kind of extending that to them.",0.3535,positive,0.15,0.85,0.0
TU93WC,Music Sharing,2,"I know if I share songs I like with my family or friends or whatever, and I know it's because it means a lot to me.",0.7783,positive,0.302,0.698,0.0
TU93WC,Music Sharing,3,"Like my dad, for example, I showed my favorite movie and he fell asleep during it and he was like, it was the worst thing I've ever seen.",0.4404,positive,0.228,0.655,0.117
TU93WC,Music Sharing,4,"And I was like, man, that's a bummer.",-0.0258,neutral,0.275,0.44,0.286
TU93WC,Music Sharing,5,"So, it's kind of that feeling, I guess.",0.128,positive,0.2,0.8,0.0
TU93WC,Music Sharing,6,I will say that like I'm strategic with how I share music with other people.,0.5719,positive,0.299,0.701,0.0
TU93WC,Music Sharing,7,"I mean, obviously depending on whether I think they'll like it or not, or if it aligns with what they usually like.",0.6124,positive,0.217,0.783,0.0
TU93WC,Music Sharing,9,"I mean, there's a lot of different ways.",0.0,neutral,0.0,1.0,0.0
TU93WC,Music Sharing,10,"Whenever I'm in the car with my friends, like they'll play stuff or they'll start like a little jam thing on Spotify.",0.8591,positive,0.382,0.618,0.0
TU93WC,Music Sharing,11,We can listen and like put stuff on the queue or whatever.,0.3612,positive,0.185,0.815,0.0
TU93WC,Music Sharing,13,So I'll play like that on the record players and my friend collects CDs.,0.8244,positive,0.44,0.56,0.0
TU93WC,Music Sharing,14,So it's kind of the opposite for him.,0.0,neutral,0.0,1.0,0.0
TU93WC,Music Sharing,15,"I guess they're not opposites, but know what I mean.",0.0,neutral,0.0,1.0,0.0
TU93WC,Music Sharing,16,"Like, so he'll just put something on and we'll listen to it, whatever.",0.3612,positive,0.172,0.828,0.0
TU93WC,Music Sharing,18,And I'll go to concerts with my friends and stuff.,0.4767,positive,0.256,0.744,0.0
TU93WC,Music Sharing,19,And sometimes I don't always know who the artist is.,0.0,neutral,0.0,1.0,0.0
TU93WC,Music Sharing,20,"And it's just kind of like, we get to go and enjoy it.",0.6605,positive,0.33,0.67,0.0
TU93WC,Music Sharing,22,I think the lyrics is probably the biggest thing.,0.0,neutral,0.0,1.0,0.0
TU93WC,Music Sharing,23,"Like if somebody, I was listening to a song that they liked, I was thinking about the lyrics like, oh, what about this might have resonated with them.",0.7783,positive,0.262,0.738,0.0
TU93WC,Music Sharing,24,"Yes, I mean, I definitely connect more with music where like there's kind of a shared experience with the artist in some way.",0.8405,positive,0.385,0.615,0.0
TU93WC,Music Sharing,25,"If there's like a sense of relatability, I appreciate that.",0.6369,positive,0.464,0.536,0.0
TU93WC,Music Sharing,26,"And it's like, I mean, I guess just as an example, like 21 Pilots is a band that I really like.",0.7579,positive,0.349,0.651,0.0
TU93WC,Music Sharing,27,And I'll watch a lot of interviews like with them as well.,0.5574,positive,0.338,0.662,0.0
TU93WC,Music Sharing,28,"And specifically, there's like the mental health aspect to their music or whatever that I find relatable.",0.3612,positive,0.143,0.857,0.0
TU93WC,Music Sharing,29,"And so when I listen to it, I'm like, okay, that's other people have experienced this negative experience that I have.",-0.2441,negative,0.178,0.646,0.177
TU93WC,Music Sharing,30,"And then it kind of, I don't know, it adds that layer of resonance to the music for me when I'm like, there's a shared experience there.",0.5994,positive,0.176,0.824,0.0
V1B21E,Music Sharing,0,"But I did like the songs from the other participants, like the very varying genres.",0.7579,positive,0.351,0.649,0.0
V1B21E,Music Sharing,1,"The first one I heard was exactly the genres that I listened to, but the last one I heard was very much not.",0.0,neutral,0.0,1.0,0.0
V1B21E,Music Sharing,2,"It was more like Wrap in production and whatnot, but it had a bunch of orchestral elements in it, which was really cool.",0.647,positive,0.209,0.791,0.0
V1B21E,Music Sharing,4,Describe almost all my interactions as passive with exception to I was just hanging out with this one guy last week and we were meeting up like kind of to share interest in music and stuff.,0.8176,positive,0.235,0.765,0.0
V1B21E,Music Sharing,5,Like we were exchanging movies and then sharing music.,0.6486,positive,0.431,0.569,0.0
V1B21E,Music Sharing,6,So that was like the activity.,0.4144,positive,0.356,0.644,0.0
V1B21E,Music Sharing,7,"I don't really like it as much as passive sharing because passive feels a lot more like discovery and then you don't have anything on the line where it's like if you're sharing something with somebody specifically or they're sharing something with you specifically, you either have to like deal with the social consequences of like, do I make myself appear like I'm actually enjoying it?",0.3483,positive,0.192,0.635,0.174
V1B21E,Music Sharing,8,"Because like a lot of the times when I'm listening to music, I kind of just like and nothing else.",0.6124,positive,0.238,0.762,0.0
V1B21E,Music Sharing,9,And that's not enough for some people.,0.0,neutral,0.0,1.0,0.0
V1B21E,Music Sharing,10,They think I don't enjoy it.,-0.3875,negative,0.0,0.604,0.396
V1B21E,Music Sharing,11,"So if it's like that, I just prefer to passively update it.",0.2648,positive,0.205,0.668,0.126
V1B21E,Music Sharing,12,"For that one, yeah, definitely the lyrics.",0.5994,positive,0.495,0.505,0.0
V1B21E,Music Sharing,13,But it's interesting because at last it's not the lyrics at all.,0.5499,positive,0.244,0.756,0.0
V1B21E,Music Sharing,14,"Like, I don't, they don't resonate with me whatsoever because it's about love and I'm like Aries, so I don't really, don't really vibe with that much.",0.8481,positive,0.295,0.705,0.0
V1B21E,Music Sharing,15,"But yeah, for that one, it's definitely, the lyrics because the music itself is actually... not very involved.",0.7469,positive,0.284,0.716,0.0
V1B21E,Music Sharing,16,And that's what I usually look for is a lot of like background melody lines happening.,0.3612,positive,0.161,0.839,0.0
